,State,RTO,RTO Name,Year,Month,Metric,Name,Count
4125628,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Class,-Moped,169
4125629,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Class,-Motor Cab,310
4125630,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Class,-Motor Car,2234
4125631,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Class,-Motor Cycle/Scooter-SideCar(T),0
4125632,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Class,-Motor Cycle/Scooter-Used For Hire,120
4125633,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Class,-Motorised Cycle (CC > 25cc),0
4125634,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Class,-Omni Bus (Private Use),14
4125635,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Class,-Private Service Vehicle,1
4125636,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Class,-Private Service Vehicle (Individual Use),0
4125637,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Class,-Quadricycle (Private),0
4125638,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Class,-Three Wheeler (Goods),22
4125639,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Class,-Three Wheeler (Passenger),680
4125640,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Class,-Three Wheeler (Personal),0
4125641,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Class,-Tractor (Commercial),1
4125642,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Class,-Trailer (Commercial),50
4125643,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Class,-Vehicle Fitted With Compressor,0
4125644,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Class,-Vehicle Fitted With Generator,2
4125645,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Class,-Vehicle Fitted With Rig,28
4125646,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Class,-e-Rickshaw with Cart (G),0
4125647,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Fuel,CNG ONLY,692
4125648,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Fuel,DIESEL,729
4125649,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Fuel,DIESEL/HYBRID,5
4125650,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Fuel,DUAL DIESEL/LNG,0
4125651,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Fuel,ELECTRIC(BOV),311
4125652,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Fuel,ETHANOL,0
4125653,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Fuel,LPG ONLY,6
4125654,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Fuel,NOT APPLICABLE,50
4125655,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Fuel,PETROL,7045
4125656,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Fuel,PETROL/CNG,232
4125657,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Fuel,PETROL/ETHANOL,371
4125658,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Fuel,PETROL/HYBRID,198
4125659,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Fuel,PLUG-IN HYBRID EV,0
4125660,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Fuel,PURE EV,666
4125661,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Fuel,STRONG HYBRID EV,97
4125662,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,ACTION CONSTRUCTION EQUIPMENT LTD.,0
4125663,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,ASHOK LEYLAND LTD,141
4125664,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,ATHER ENERGY LTD,286
4125665,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,ATUL GREENTECH PRIVATE LIMITED,1
4125666,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,AUDI AG,1
4125667,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,BAJAJ AUTO LTD,1075
4125668,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,BATTRE ELECTRIC MOBLITY PVT LTD,0
4125669,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,BAXY LTD,0
4125670,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,BGAUSS AUTO PRIVATE LIMITED,1
4125671,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,BMW INDIA PVT LTD,124
4125672,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,BOOMA INNOVATIVE TRANSPORT SULUTIONS PVT LTD,0
4125673,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,BYD INDIA PRIVATE LIMITED,4
4125674,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,CATERPILLAR INDIA PRIVATE LIMITED,0
4125675,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,CLASSIC LEGENDS PVT LTD,52
4125676,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,CUBE AUTO INDUSTRIES,0
4125677,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD,32
4125678,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,DSR EV MOBILITY PVT LTD,0
4125679,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,DUCATI INDIA PVT LTD,1
4125680,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,ESCORTS KUBOTA LIMITED (CONSTRUCTION EQUIPMENT),1
4125681,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,FCA INDIA AUTOMOBILES PRIVATE LIMITED,11
4125682,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,FERRARI SPA (IMPORTER:SELECT CARS P LTD),0
4125683,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,FORCE MOTORS LIMITED,2
4125684,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,GODAWARI ELECTRIC MOTORS PVT LTD,0
4125685,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,GREAVES ELECTRIC MOBILITY PVT LTD,0
4125686,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,HARLEY DAVIDSON (IMPORTER: HERO MOTOCORP),0
4125687,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,HERO MOTOCORP LTD,467
4125688,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,HONDA CARS INDIA LTD,66
4125689,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,1360
4125690,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,HYUNDAI MOTOR INDIA LTD,337
4125691,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,INDIA KAWASAKI MOTORS PVT LTD,12
4125692,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,INDIA YAMAHA MOTOR PVT LTD,368
4125693,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,ISUZU MOTORS INDIA PVT LTD,2
4125694,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,JAGUAR LAND ROVER INDIA LIMITED,2
4125695,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,JCB INDIA LIMITED,1
4125696,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,JIANGSU AIMA (IMPORTER: QUANTUM ENERGY),0
4125697,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,JSW MG MOTOR INDIA PVT LTD,88
4125698,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,KETO MOTORS PVT LTD,0
4125699,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,KIA INDIA PRIVATE LIMITED,129
4125700,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,KINETIC GREEN ENERGY & POWER SOLUTIONS LTD,0
4125701,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,KTM MOTORRAD AG,0
4125702,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,L&T CONSTRUCTION EQUIPMENT LIMITED,0
4125703,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,LECTRIX E VEHICLES PVT LTD,0
4125704,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,M/S VISHNU CLEAN ENERGY VEHICLES LLP,0
4125705,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,MAHINDRA & MAHINDRA LIMITED,336
4125706,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,MAHINDRA & MAHINDRA LIMITED (TRACTOR),0
4125707,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,MAHINDRA ELECTRIC AUTOMOBILE LTD,0
4125708,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,MAHINDRA LAST MILE MOBILITY LTD,1
4125709,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,MARUTI SUZUKI INDIA LTD,849
4125710,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,MERCEDES -BENZ AG,1
4125711,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,MERCEDES-BENZ INDIA PVT LTD,17
4125712,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,MOTOVOLT MOBILITY PVT LTD,0
4125713,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,NISSAN MOTOR INDIA PVT LTD,53
4125714,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,OBEN ELECTRIC VEHICLES PVT LTD,18
4125715,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,OKINAWA AUTOTECH PVT LTD,0
4125716,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,OLA ELECTRIC TECHNOLOGIES PVT LTD,105
4125717,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,PCA AUTOMOBILES INDIA PVT LTD,5
4125718,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,PIAGGIO VEHICLES PVT LTD,91
4125719,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,PINNACLE MOBILITY SOLUTIONS PVT LTD,0
4125720,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,POLARIS INDIA PVT LTD,1
4125721,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,PORSCHE AG GERMANY,3
4125722,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,QIANJIANG-KEEWAY (IMPORTER: ADISHWAR AUTO),0
4125723,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,QUANTUM ENERGY LTD.,120
4125724,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,RENAULT INDIA PVT LTD,39
4125725,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,RIVER MOBILITY PVT LTD,25
4125726,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,ROYAL-ENFIELD (UNIT OF EICHER LTD),747
4125727,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,Rolls Royce Motor (Importer: KUN Motor),0
4125728,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,SATRAC ENGINEERING PVT LTD,50
4125729,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,SCANIA COMMERCIAL VEHICLES INDIA PVT LIMITED,1
4125730,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,SIMPLEENERGY PVT LTD,11
4125731,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,174
4125732,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,SML ISUZU LTD,3
4125733,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,SUZUKI MOTORCYCLE INDIA PVT LTD,637
4125734,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,SWITCH MOBILITY AUTOMOTIVE LTD,110
4125735,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,TATA HITACHI CONSTRUCTION MACHINERY COMP. PVT LTD,2
4125736,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,TATA MOTORS LTD,136
4125737,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,TATA MOTORS PASSENGER VEHICLES LTD,199
4125738,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,TATA PASSENGER ELECTRIC MOBILITY LTD,19
4125739,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,TI CLEAN MOBILITY PVT LTD,1
4125740,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,TOYOTA KIRLOSKAR MOTOR PVT LTD,257
4125741,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,TRANSPORT ENGINEERING SOLUTIONS INDIA PVT LTD,0
4125742,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,TRIUMPH MOTORCYCLES (INDIA) PVT LTD,4
4125743,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,TVS MOTOR COMPANY LTD,1783
4125744,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,ULTRAVIOLETTE AUTOMOTIVE PVT LTD,4
4125745,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,VE COMMERCIAL VEHICLES LTD,34
4125746,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,VE COMMERCIAL VEHICLES LTD (VOLVO BUSES DIVISION),0
4125747,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,VINTAGE VEHICLES,0
4125748,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,VOLKSWAGEN AG,0
4125749,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,VOLVO AUTO INDIA PVT LTD,1
4125750,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,VOLVO GROUP INDIA PVT LTD,0
4125751,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Manufacturer,ZOOMLION INDIA PVT LTD,1
4125752,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Standard,BHARAT STAGE II,0
4125753,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Standard,BHARAT STAGE IV,0
4125754,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Standard,BHARAT STAGE VI,9369
4125755,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Standard,Bharat (Trem) Stage III,1
4125756,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Standard,Bharat (Trem) Stage III A,0
4125757,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Standard,Bharat Stage III (CEV),1
4125758,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Standard,CEV STAGE IV,4
4125759,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Standard,CEV STAGE V,0
4125760,KA,1,BENGALURU CENTRAL  RTO,2025,1,Registration Standard,Not Available,1027
4125761,KA,1,BENGALURU CENTRAL  RTO,2025,1,Revenue (Fee),Addition of New Vehicle Category of Trade Certificate,0
4125762,KA,1,BENGALURU CENTRAL  RTO,2025,1,Revenue (Fee),Additional Fee (Fitness),0
4125763,KA,1,BENGALURU CENTRAL  RTO,2025,1,Revenue (Fee),Additional LTT (TO Case),0
4125764,KA,1,BENGALURU CENTRAL  RTO,2025,1,Revenue (Fee),Additional LTT(Re-assignment Case),0
4125765,KA,1,BENGALURU CENTRAL  RTO,2025,1,Revenue (Fee),Alteration of Motor Vehicle,33800
4125766,KA,1,BENGALURU CENTRAL  RTO,2025,1,Revenue (Fee),Change of Address in RC,67700
4125767,KA,1,BENGALURU CENTRAL  RTO,2025,1,Revenue (Fee),Composite Fee,0
4125768,KA,1,BENGALURU CENTRAL  RTO,2025,1,Revenue (Fee),Compounding Amount,0
4125769,KA,1,BENGALURU CENTRAL  RTO,2025,1,Revenue (Fee),Conversion from Paper RC To Smart Card,822
4125770,KA,1,BENGALURU CENTRAL  RTO,2025,1,Revenue (Fee),Conversion of Vehicle,20100
4125771,KA,1,BENGALURU CENTRAL  RTO,2025,1,Revenue (Fee),Dealer Issue/Renewal of Trade Certificate,0
4125772,KA,1,BENGALURU CENTRAL  RTO,2025,1,Revenue (Fee),Difference of Fee,0
4125773,KA,1,BENGALURU CENTRAL  RTO,2025,1,Revenue (Fee),Difference of Tax,0
4125774,KA,1,BENGALURU CENTRAL  RTO,2025,1,Revenue (Fee),Duplicate FC,1900
4125775,KA,1,BENGALURU CENTRAL  RTO,2025,1,Revenue (Fee),Duplicate Permit,3875
4125776,KA,1,BENGALURU CENTRAL  RTO,2025,1,Revenue (Fee),Enforcement Fee/Tax,916000
4125777,KA,1,BENGALURU CENTRAL  RTO,2025,1,Revenue (Fee),Fancy Registration Mark Fee,916000
4125778,KA,1,BENGALURU CENTRAL  RTO,2025,1,Revenue (Fee),Fitness Inspection/Certificate,5449600
4125779,KA,1,BENGALURU CENTRAL  RTO,2025,1,Revenue (Fee),Fresh Permit,492050
4125780,KA,1,BENGALURU CENTRAL  RTO,2025,1,Revenue (Fee),Green Tax,1133350
4125781,KA,1,BENGALURU CENTRAL  RTO,2025,1,Revenue (Fee),Hypothecation Addition,812400
4125782,KA,1,BENGALURU CENTRAL  RTO,2025,1,Revenue (Fee),Hypothecation Continuation,59500
4125783,KA,1,BENGALURU CENTRAL  RTO,2025,1,Revenue (Fee),Hypothecation Termination,410400
4125784,KA,1,BENGALURU CENTRAL  RTO,2025,1,Revenue (Fee),Issue / Renewal of Trade Certificate,0
4125785,KA,1,BENGALURU CENTRAL  RTO,2025,1,Revenue (Fee),Issue of Duplicate RC,80750
4125786,KA,1,BENGALURU CENTRAL  RTO,2025,1,Revenue (Fee),Miscellenous,224975
4125787,KA,1,BENGALURU CENTRAL  RTO,2025,1,Revenue (Fee),New Registration,311150
4125788,KA,1,BENGALURU CENTRAL  RTO,2025,1,Revenue (Fee),Permit Authorization,264000
4125789,KA,1,BENGALURU CENTRAL  RTO,2025,1,Revenue (Fee),Permit Variation/Endorcement,187450
4125790,KA,1,BENGALURU CENTRAL  RTO,2025,1,Revenue (Fee),Postal Fee,255050
4125791,KA,1,BENGALURU CENTRAL  RTO,2025,1,Revenue (Fee),RC Particulars Against Fee,13410
4125792,KA,1,BENGALURU CENTRAL  RTO,2025,1,Revenue (Fee),RC Surrender/Suspension,0
4125793,KA,1,BENGALURU CENTRAL  RTO,2025,1,Revenue (Fee),Re-assignment from BH To Running Series,0
4125794,KA,1,BENGALURU CENTRAL  RTO,2025,1,Revenue (Fee),Re-assignment of Registration No (RMA),60539
4125795,KA,1,BENGALURU CENTRAL  RTO,2025,1,Revenue (Fee),Re-assignment to BH Series No.,0
4125796,KA,1,BENGALURU CENTRAL  RTO,2025,1,Revenue (Fee),Renewal of Permit,104925
4125797,KA,1,BENGALURU CENTRAL  RTO,2025,1,Revenue (Fee),Renewal of Permit Authorization,918000
4125798,KA,1,BENGALURU CENTRAL  RTO,2025,1,Revenue (Fee),Renewal of Registration,5096125
4125799,KA,1,BENGALURU CENTRAL  RTO,2025,1,Revenue (Fee),Replacement of Vehicle,0
4125800,KA,1,BENGALURU CENTRAL  RTO,2025,1,Revenue (Fee),Service/User Charge,379500
4125801,KA,1,BENGALURU CENTRAL  RTO,2025,1,Revenue (Fee),Smart Card Fee,693220
4125802,KA,1,BENGALURU CENTRAL  RTO,2025,1,Revenue (Fee),Special Permit,0
4125803,KA,1,BENGALURU CENTRAL  RTO,2025,1,Revenue (Fee),Temporary Permit,0
4125804,KA,1,BENGALURU CENTRAL  RTO,2025,1,Revenue (Fee),Temporary Registration,10000
4125805,KA,1,BENGALURU CENTRAL  RTO,2025,1,Revenue (Fee),Transfer of Ownership,764900
4125806,KA,1,BENGALURU CENTRAL  RTO,2025,1,Revenue (Fee),Transfer of Permit,61000
4125807,KA,1,BENGALURU CENTRAL  RTO,2025,1,Revenue (Fee),Transfer of Permit (Death Case),0
4125808,KA,1,BENGALURU CENTRAL  RTO,2025,1,Revenue (Fee),Vehicle Inspection Fee,1813400
4125809,KA,1,BENGALURU CENTRAL  RTO,2025,1,Revenue (Tax),Additional MV Tax,862
4125810,KA,1,BENGALURU CENTRAL  RTO,2025,1,Revenue (Tax),MV Tax,5506731
4125811,KA,1,BENGALURU CENTRAL  RTO,2025,1,Revenue (Tax),Road Safety Tax/Cess,1012000
4125812,KA,1,BENGALURU CENTRAL  RTO,2025,1,Transaction,Add/Modify Nominee,0
4125813,KA,1,BENGALURU CENTRAL  RTO,2025,1,Transaction,Addition of New Vehicle Category of Trade Certificate,0
4125814,KA,1,BENGALURU CENTRAL  RTO,2025,1,Transaction,Adjusted Manual Receipt Paid Amt,2
4125815,KA,1,BENGALURU CENTRAL  RTO,2025,1,Transaction,Alteration of Motor Vehicle,68
4125816,KA,1,BENGALURU CENTRAL  RTO,2025,1,Transaction,Auction Vehicle,0
4125817,KA,1,BENGALURU CENTRAL  RTO,2025,1,Transaction,Cancel NOC by Owner,65
4125818,KA,1,BENGALURU CENTRAL  RTO,2025,1,Transaction,Cancellation of Permit,406
4125819,KA,1,BENGALURU CENTRAL  RTO,2025,1,Transaction,Cancellation of RC by Authority,109
4125820,KA,1,BENGALURU CENTRAL  RTO,2025,1,Transaction,Change of Address in RC,118
